company_permalink,company_name,homepage_url,company_category_list,funding_total_usd,status,company_country_code,company_city,funding_rounds,founded_at,first_funding_at,last_funding_at,time_before_first_fund,employee_count,number_of_technologies,annual_rev
/organization/anderson-aerospace,Anderson Aerospace,http://www.anderson-aerospace.com,Aerospace|Manufacturing,250000.0,operating,USA,Kent,1,2008-01-31 20:46:43.240577680,2011-10-26,2011-10-26,1363 days 03:13:16.759422320,2,6,13848000.0
/organization/andersonbrecon,AndersonBrecon,http://andersonbrecon.com,Biotechnology,75000000.0,acquired,USA,Rockford,1,2006-01-01 00:00:00.000000000,2013-05-13,2013-05-13,2689 days 00:00:00,0,3,300000000.0
/organization/andesfactory,AndesFactory,http://www.andesfactory.com,Incubators,97956.0,operating,PER,Lima,2,2009-07-07 20:46:43.240577680,2013-04-01,2014-02-01,1363 days 03:13:16.759422320,5,1,285000.0
/organization/andevices,ANDevices,http://www.andevices.com/,missing,0.0,acquired,USA,Fremont,1,2000-05-27 20:46:43.240577680,2004-02-20,2004-02-20,1363 days 03:13:16.759422320,0,4,2400000.0
/organization/andiamo-systems,Andiamo Systems,http://www.andiamo.com/,Brand Marketing|Business Development|Corporate Wellness,0.0,acquired,USA,San Francisco,1,1996-02-07 20:46:43.240577680,1999-11-02,1999-11-02,1363 days 03:13:16.759422320,13,9,
/organization/andigilog,Andigilog,http://www.andigilog.com,Semiconductors,29600000.0,closed,USA,Tempe,4,1996-01-01 00:00:00.000000000,2003-07-18,2007-02-20,2755 days 00:00:00,0,3,
/organization/andover-college-prep,Andover College Prep,http://andovered.com,Education,650000.0,operating,USA,Westport,1,2013-01-01 00:00:00.000000000,2012-08-02,2012-08-02,-152 days +00:00:00,0,7,
/organization/andover-education-2,Andover Education,http://www.andovered.com,Content Delivery|Education|Knowledge Management,3250000.0,operating,USA,Westport,1,2003-07-17 00:00:00.000000000,2015-01-26,2015-01-26,4211 days 00:00:00,0,7,
/organization/andre-phillipe,Andre Phillipe,http://andrephillipe.com,Fashion,50000.0,operating,USA,Little Elm,1,2013-01-01 00:00:00.000000000,2013-12-09,2013-12-09,342 days 00:00:00,63,6,4129000.0
/organization/andrew-alliance,Andrew Alliance,http://andrewalliance.com,Business Services|Life Sciences|Robotics,0.0,operating,CHE,Genève,1,2011-03-01 00:00:00.000000000,2014-08-05,2014-08-05,1253 days 00:00:00,39,20,6200000.0
/organization/andrew-technologies,Andrew Technologies,http://hydrasolve.com,Biotechnology,13261453.0,operating,USA,Tustin,2,2007-01-01 00:00:00.000000000,2011-03-24,2013-05-30,1543 days 00:00:00,2,1,3173000.0
/organization/andrews-consulting-group,Andrews Consulting Group,http://www.andrewscg.com,Software,1000000.0,operating,USA,Cheshire,1,2008-11-26 20:46:43.240577680,2012-08-21,2012-08-21,1363 days 03:13:16.759422320,11,1,35000000.0
/organization/androbiosys,AndroBioSys,http://www.androbiosys.com,Biotechnology,500000.0,operating,USA,New York,1,2005-04-16 20:46:43.240577680,2009-01-09,2009-01-09,1363 days 03:13:16.759422320,43,0,9359000.0
/organization/androcial,Androcial,http://www.androcial.com,Advertising,193888.0,operating,USA,missing,1,2012-07-01 00:00:00.000000000,2013-01-21,2013-01-21,204 days 00:00:00,2,9,
/organization/android-app-review-source,Android App Review Source,http://www.androidappreviewsource.com,Mobile,0.0,operating,USA,Miami,1,2009-01-11 00:00:00.000000000,2014-04-28,2014-04-28,1933 days 00:00:00,5,2,265000.0
/organization/androjek,AndroJek,http://androjek.com,Biotechnology,400000.0,closed,USA,Independence,1,2008-06-01 00:00:00.000000000,2011-11-17,2011-11-17,1264 days 00:00:00,0,2,
/organization/andromeda-web-development-llc,Andromeda Web Development,http://www.andromedawebdev.com/,Consulting,0.0,operating,USA,Eugene,1,2012-11-13 00:00:00.000000000,2012-12-01,2012-12-01,18 days 00:00:00,0,0,
/organization/andtix,Andtix,http://www.andtix.com,Mobile,0.0,operating,USA,Cleveland,1,2011-12-01 00:00:00.000000000,2012-10-03,2012-10-03,307 days 00:00:00,0,9,
/organization/andy-os-inc-,"Andy OS, inc.",http://www.andyroid.net,Android|Cloud Computing|Mobile|Operating Systems|Software,3000000.0,operating,USA,San Francisco,1,2014-10-03 00:00:00.000000000,2015-02-03,2015-02-03,123 days 00:00:00,2,26,1000000.0
/organization/anedot,Anedot,http://www.anedot.com,Contact Management|E-Commerce|Mobile|Nonprofits|SaaS,1200000.0,operating,USA,Baton Rouge,1,2012-05-25 00:00:00.000000000,2012-09-01,2012-09-01,99 days 00:00:00,36,27,1400000.0
/organization/anemoi-renovables,Anemoi Renovables,http://www.anemoi.es,Clean Technology|Construction|Finance,0.0,operating,ESP,Madrid,1,2005-07-07 20:46:43.240577680,2009-04-01,2009-04-01,1363 days 03:13:16.759422320,3,3,
/organization/anergis,Anergis,http://www.anergis.ch,Biotechnology,35000000.0,operating,CHE,Epalinges,2,2007-07-03 20:46:43.240577680,2011-03-28,2014-12-03,1363 days 03:13:16.759422320,220,4,27959000.0
/organization/anesco,Anesco,http://www.anesco.co.uk,Clean Technology,0.0,operating,GBR,Reading,3,2007-03-11 20:46:43.240577680,2010-12-04,2014-11-27,1363 days 03:13:16.759422320,200,17,85233000.0
/organization/anesiva,Anesiva,http://anesiva.com,Biotechnology,30000000.0,ipo,USA,South San Francisco,3,1999-01-01 00:00:00.000000000,2007-12-18,2009-06-04,3273 days 00:00:00,29,3,25000000.0
/organization/anesthesia-medical-group,Anesthesia Medical Group,http://www.amg-group.com,Health Care,0.0,operating,USA,Nashville,1,2008-12-02 20:46:43.240577680,2012-08-27,2012-08-27,1363 days 03:13:16.759422320,9,8,37338000.0
/organization/anew-oncology,Anew Oncology,http://anew-oncology.com/,Healthcare Services|Life Sciences|Medical,554970.0,operating,USA,New York,1,2010-08-25 20:46:43.240577680,2014-05-20,2014-05-20,1363 days 03:13:16.759422320,0,1,
/organization/anews,"Anews, Inc.",http://www.anews.com/,Blogging Platforms|Digital Media|News|Personalization,4300000.0,operating,RUS,missing,2,2013-07-01 00:00:00.000000000,2013-09-10,2015-01-28,71 days 00:00:00,12,7,
/organization/anews-inc,"Anews, Inc.",http://www.anews.com,Blogging Platforms|News|Social Media|Social Network Media,4360000.0,operating,USA,Palo Alto,2,2013-07-01 00:00:00.000000000,2012-12-01,2014-08-01,-212 days +00:00:00,12,7,
/organization/anfiro,Anfiro,http://www.anfiro.com/,Nanotechnology|Startups|Technology|Water Purification,50000.0,operating,USA,Cambridge,1,2014-01-01 00:00:00.000000000,2013-10-29,2013-10-29,-64 days +00:00:00,2,2,3081000.0
/organization/anfix,anfix,http://anfix.com,Accounting|Cloud Computing|Small and Medium Businesses,9500000.0,operating,ESP,Valladolid,2,2010-06-07 00:00:00.000000000,2010-06-01,2013-12-20,-6 days +00:00:00,47,17,
/organization/angani-limited,Angani,http://www.angani.co,Cloud Computing|Cloud Data Services|Cloud Management,0.0,operating,KEN,Nairobi,1,2013-06-23 00:00:00.000000000,2015-02-11,2015-02-11,598 days 00:00:00,23,22,3814000.0
/organization/angee,Angee,http://meetangee.com/,Security,470000.0,operating,USA,Palo Alto,1,2014-06-01 00:00:00.000000000,2015-11-11,2015-11-11,528 days 00:00:00,4,17,3000000.0
/organization/angel-alerts,Angel Alerts,http://angel-alerts.com,Curated Web,75176.0,operating,GBR,Cambridge,1,2009-06-08 20:46:43.240577680,2013-03-03,2013-03-03,1363 days 03:13:16.759422320,30,0,1798000.0
/organization/angel-baby,Angel Baby,http://angel-baby.eu/,E-Commerce|Fashion|Kids,236490.0,closed,BGR,Sofia,2,2011-03-08 20:46:43.240577680,2014-12-01,2015-03-01,1363 days 03:13:16.759422320,27,7,
/organization/angel-club,Angel Club 天使客,http://www.angelclub.com,Crowdfunding|Software,300000.0,operating,CHN,missing,1,2014-03-01 00:00:00.000000000,2014-11-01,2014-11-01,245 days 00:00:00,0,12,
/organization/angel-group-holding-company,Angel Group Holding Company,http://www.angel-group.com.cn,Investment Management|Medical|Venture Capital,0.0,operating,CHN,Chengdu,1,2010-04-24 20:46:43.240577680,2014-01-17,2014-01-17,1363 days 03:13:16.759422320,23,2,
/organization/angel-medical-group,Angel Medical Group,http://www.cdangel.com,Hospitality,16474464.0,operating,CHN,Chengdu,1,2010-04-08 20:46:43.240577680,2014-01-01,2014-01-01,1363 days 03:13:16.759422320,53,2,
/organization/angel-medical-systems,Angel Medical Systems,http://www.angel-med.com,Health Care,27750000.0,operating,USA,Shrewsbury,2,2001-01-01 00:00:00.000000000,2013-04-03,2014-12-05,4475 days 00:00:00,49,15,8500000.0
/organization/angelantoni,Angelantoni,http://www.angelantoni.it,Clean Technology,10564800.0,operating,BRA,Itá,1,2008-07-31 20:46:43.240577680,2012-04-25,2012-04-25,1363 days 03:13:16.759422320,7,10,7000000.0
/organization/angelberry,AngelBerry,http://www.angelberry.me/,Specialty Foods,329122.0,operating,MUS,Port Louis Town,1,2011-10-01 00:00:00.000000000,2014-02-01,2014-02-01,854 days 00:00:00,6,2,
/organization/angelcrunch,AngelCrunch,http://www.angelcrunch.com,Crowdfunding|Finance|Startups,0.0,operating,CHN,Beijing,2,2011-11-01 00:00:00.000000000,2011-01-01,2014-01-01,-304 days +00:00:00,2,4,2000000.0
/organization/angelfish,Angelfish,http://www.angelfish.io,Ad Targeting|Advertising Exchanges|Advertising Platforms|SaaS,500000.0,operating,TUR,Istanbul,1,2013-07-01 00:00:00.000000000,2013-07-23,2013-07-23,22 days 00:00:00,0,2,2400000.0
/organization/angella-joy-inc-dba-life-treasury,Angella Joy,http://www.angellajoy.com,Education,0.0,operating,USA,Pensacola,1,2006-06-06 00:00:00.000000000,2011-11-21,2011-11-21,1994 days 00:00:00,0,2,
/organization/angellist,AngelList,http://angel.co,Databases|Finance|Recruiting|Startups,24100000.0,operating,USA,San Francisco,6,2010-01-01 00:00:00.000000000,2013-07-22,2014-06-05,1298 days 00:00:00,480,9,11000000.0
/organization/angelmd,angelMD,http://www.angelmd.co,Crowdfunding|Finance|Medical|Medical Devices|mHealth|Physicians|Venture Capital,1500000.0,operating,USA,San Francisco,2,2013-03-01 00:00:00.000000000,2013-12-31,2013-12-31,305 days 00:00:00,44,9,5000000.0
/organization/angelpc-global-support,Angelpc Global Support,http://www.angel-pc.com,Consulting,1930000.0,closed,ESP,missing,1,2003-04-18 20:46:43.240577680,2007-01-11,2007-01-11,1363 days 03:13:16.759422320,0,7,
/organization/angelprime,Prime Venture Partners,http://angelprime.com,Finance,0.0,operating,IND,Bengaluru,1,2011-01-01 00:00:00.000000000,2012-10-24,2012-10-24,662 days 00:00:00,20,0,5805000.0
/organization/angels-den,Angels Den,http://www.angelsden.com,Angels|Crowdfunding|Enterprise Software|Finance|Startups,1000000.0,operating,GBR,London,1,2007-05-01 00:00:00.000000000,2015-08-26,2015-08-26,3039 days 00:00:00,35,11,2253000.0
/organization/angelvest,AngelVest,http://angelvestgroup.com/,Angels,0.0,operating,CHN,Shanghai,1,2007-01-01 00:00:00.000000000,2015-01-29,2015-01-29,2950 days 00:00:00,14,11,5000000.0
/organization/anghami,Anghami,http://www.anghami.com,Apps|Entertainment|Mobile|Music|Video Streaming,2750000.0,operating,LBN,Joünié,2,2011-12-01 00:00:00.000000000,2012-08-01,2014-02-01,244 days 00:00:00,190,19,30518000.0
/organization/angiochem,AngioChem,http://www.angiochem.com,Biotechnology,9807000.0,operating,CAN,Montréal,3,2001-04-08 20:46:43.240577680,2005-01-01,2007-12-01,1363 days 03:13:16.759422320,12,7,6000000.0
/organization/angiocrine-bioscience,Angiocrine Bioscience,http://www.angiocrinebioscience.com,Biotechnology,3999999.0,operating,USA,New York,1,2012-01-01 00:00:00.000000000,2013-03-13,2013-03-13,437 days 00:00:00,31,11,13200000.0
/organization/angiodroid,Angiodroid,http://www.angiodroid.com,Health and Wellness,1157940.0,operating,ITA,San Lazzaro,1,2010-01-27 20:46:43.240577680,2013-10-22,2013-10-22,1363 days 03:13:16.759422320,30,8,2516000.0
/organization/angiogenex,AngioGenex,http://www.angiogenex.com/,Medical,875000.0,operating,USA,New York,1,2000-07-22 20:46:43.240577680,2004-04-16,2004-04-16,1363 days 03:13:16.759422320,3,10,14146000.0
/organization/angiolink-corporation,Angiolink Corporation,http://angiolink.com/,Health Care|Innovation Management|Medical Devices,13600000.0,closed,USA,missing,1,1999-01-01 00:00:00.000000000,2003-09-10,2003-09-10,1713 days 00:00:00,0,2,2400000.0
/organization/angion-biomedica,Angion Biomedica,http://www.angion.com,Biotechnology,4356452.0,operating,USA,Uniondale,1,1998-01-01 00:00:00.000000000,2015-02-20,2015-02-20,6259 days 00:00:00,46,14,2830000.0
/organization/angioscore,AngioScore,http://www.angioscore.com,Biotechnology,42000000.0,acquired,USA,Fremont,2,2003-01-01 00:00:00.000000000,2007-10-09,2011-04-20,1742 days 00:00:00,59,12,75000000.0
/organization/angioslide,AngioSlide,http://www.angioslide.com,Health Care,33150000.0,operating,USA,Wheat Ridge,7,2005-01-01 00:00:00.000000000,2006-12-01,2015-05-01,699 days 00:00:00,20,4,4420000.0
/organization/angkor-residences,Angkor Residences,http://www.residencedangkor.com,Hospitality,0.0,operating,KHM,Siem Reap,1,2004-10-06 20:46:43.240577680,2008-07-01,2008-07-01,1363 days 03:13:16.759422320,0,4,
/organization/angl,ANGL,http://angl.tv/,Apps|Technology|Video Streaming,0.0,operating,USA,Redwood City,1,2013-01-01 00:00:00.000000000,2015-02-02,2015-02-02,762 days 00:00:00,2,0,
/organization/angle,Angle,http://www.anglellc.com,Audio|iOS|iPad|iPhone|News|Technology|Venture Capital,1075000.0,operating,USA,Eugene,2,2010-01-01 00:00:00.000000000,2011-06-01,2013-09-25,516 days 00:00:00,10,1,10000000.0
/organization/angle-plc,ANGLE plc,http://www.angleplc.com,missing,250000.0,operating,GBR,missing,1,1994-01-01 00:00:00.000000000,2015-03-27,2015-03-27,7755 days 00:00:00,97,12,1034000.0
/organization/angles-media-corp,Angles Media Corp.,http://anglesmedia.co/,B2B|Internet|Media|Startups,35000.0,operating,USA,Seattle,1,2013-01-01 00:00:00.000000000,2014-01-10,2014-01-10,374 days 00:00:00,0,1,
/organization/angleware,AngleWare,http://www.angleware.co.uk,Local Businesses|Pets,200000.0,operating,GBR,Oxford,1,2010-11-15 20:46:43.240577680,2014-08-10,2014-08-10,1363 days 03:13:16.759422320,3,8,
/organization/anglo-andino-group,Anglo Andino Group,http://www.angloandino.com,Finance|Venture Capital,0.0,operating,USA,New York,1,2012-09-13 00:00:00.000000000,2014-07-29,2014-07-29,684 days 00:00:00,0,0,2400000.0
/organization/anglo-european-group,Anglo European Group,http://www.angloeuropean.net/,missing,0.0,operating,GBR,Manchester,1,1989-01-01 00:00:00.000000000,2015-11-03,2015-11-03,9802 days 00:00:00,12,2,32970000.0
/organization/angmi,Angmi,http://angmi.com.cn/en/,Analytics|Internet|Services,3536.0,closed,CHN,missing,1,2014-06-01 00:00:00.000000000,2015-06-17,2015-06-17,381 days 00:00:00,0,6,
/organization/angoss-software,Angoss Software,http://angoss.com,Software,615953.0,operating,CAN,Toronto,1,1984-01-01 00:00:00.000000000,2011-11-14,2011-11-14,10179 days 00:00:00,17,6,8000000.0
/organization/angstro,Angstro,http://www.angstro.com,Software,225000.0,acquired,USA,Palo Alto,1,2007-04-27 00:00:00.000000000,2007-05-01,2007-05-01,4 days 00:00:00,0,0,
/organization/angy-citizen,Angry Citizen,http://www.angrycitizen.ru/,Governments|SaaS|Small and Medium Businesses,800000.0,operating,RUS,missing,1,2010-01-06 20:46:43.240577680,2013-10-01,2013-10-01,1363 days 03:13:16.759422320,0,12,
/organization/anhelo,Anhelo,http://anhelomed.com,Hardware + Software,410000.0,operating,USA,O Fallon,1,2011-01-01 00:00:00.000000000,2013-11-20,2013-11-20,1054 days 00:00:00,0,1,2000000.0
/organization/anhui-anke-biotechnology-group-co-ltd,Anhui Anke Biotechnology (Group),http://www.ankebio.com,Biotechnology,0.0,operating,CHN,Hefei,1,1994-01-01 00:00:00.000000000,2005-07-01,2005-07-01,4199 days 00:00:00,56,3,
/organization/anhui-jiufang-pharmaceutical,Anhui Jiufang Pharmaceutical,http://jfpharm.com/,Medical,9787928.0,operating,CHN,missing,1,1994-01-01 00:00:00.000000000,2013-09-01,2013-09-01,7183 days 00:00:00,16,2,
/organization/anhui-ustc-iflytek-science-and-technology-co-ltd,USTC iFLYTEK Science and Technology,http://www.iflytek.com,Software,6157940.0,operating,CHN,Hefei,5,1997-04-08 20:46:43.240577680,2001-01-01,2010-07-01,1363 days 03:13:16.759422320,4200,2,2104849000.0
/organization/ani-technologies,Ola,http://www.olacabs.com,Automotive|E-Commerce|Internet|Mobile|Mobile Commerce|Public Transportation|Transportation,1176830000.0,operating,IND,Kolkata,7,2010-12-03 00:00:00.000000000,2011-04-21,2015-11-17,139 days 00:00:00,17000,11,134004000.0
/organization/aniboom,Aniboom,http://aniboom.com,Collaboration|Games|Video,14500000.0,operating,ISR,missing,2,2006-01-01 00:00:00.000000000,2007-02-01,2008-06-01,396 days 00:00:00,8,3,5909000.0
/organization/aniika,Aniika,http://www.aniika.com,E-Commerce|Handmade|Jewelry,500000.0,operating,IND,Bangalore,2,2011-10-01 00:00:00.000000000,2011-04-01,2012-07-30,-183 days +00:00:00,1,6,
/organization/animal-cell-therapies,Animal Cell Therapies,http://actcells.com,Health Care,4486000.0,operating,USA,San Diego,3,2008-01-01 00:00:00.000000000,2009-08-31,2015-01-01,608 days 00:00:00,150,6,37883000.0
/organization/animal-innovations,Animal Innovations,http://lan502.wix.com,Health and Wellness,500000.0,operating,USA,Baker,1,2006-09-14 20:46:43.240577680,2010-06-09,2010-06-09,1363 days 03:13:16.759422320,6700,78,1223836000.0
/organization/animalbox,Animalbox,http://woufbox.com,Pets,1667200.0,operating,FRA,Paris,2,2012-06-01 00:00:00.000000000,2013-05-01,2015-04-14,334 days 00:00:00,3,12,
/organization/animalvitae,Animalvitae,http://animalvitae.com,Apps|Health and Wellness|Pets|Startups,335068.0,operating,ESP,Madrid,2,2012-10-10 00:00:00.000000000,2013-05-31,2013-10-01,233 days 00:00:00,3,3,
/organization/animated-dynamics,Animated Dynamics,http://www.anidyn.com/,Biotechnology,150000.0,operating,USA,West Lafayette,1,2011-01-01 00:00:00.000000000,2014-09-02,2014-09-02,1340 days 00:00:00,4,12,25257000.0
/organization/animated-speech,Animated Speech,http://www.animatedspeech.com,Software,250000.0,closed,USA,San Francisco,1,2003-04-29 20:46:43.240577680,2007-01-22,2007-01-22,1363 days 03:13:16.759422320,0,0,
/organization/animatu-multimedia,Animatu Multimedia,http://www.animatu.net/web,Games,213000.0,closed,ESP,Bilbao,1,2002-04-08 20:46:43.240577680,2006-01-01,2006-01-01,1363 days 03:13:16.759422320,0,0,
/organization/animeeple,Animeeple,http://www.animeeple.com,3D|Content|Games|Graphics|Virtual Worlds,150000.0,operating,USA,Mountain View,1,2008-03-28 00:00:00.000000000,2010-07-01,2010-07-01,825 days 00:00:00,0,3,1400000.0
/organization/animoca,Animoca,http://www.animoca.com,Games,0.0,operating,SOU,missing,2,2008-02-20 20:46:43.240577680,2011-11-15,2013-05-14,1363 days 03:13:16.759422320,0,16,75000000.0
/organization/animoca-brands-corporation,Animoca Brands Corporation,http://www.animocabrands.com,Entertainment|Mobile Games|Online Gaming,5700000.0,ipo,HKG,Hong Kong,2,2014-01-01 00:00:00.000000000,2015-07-05,2015-12-01,550 days 00:00:00,150,15,530000000.0
/organization/animoto,Animoto,http://animoto.com,Music|Photography|Presentations|Video,30000000.0,operating,USA,New York,3,2006-08-01 00:00:00.000000000,2007-08-01,2011-06-29,365 days 00:00:00,79,15,30000000.0
/organization/anipipo,Anipipo,http://www.anipipo.com,Crowdfunding|Curated Web|Entrepreneur|Finance|Graphics,104292.0,operating,JPN,Tokyo,2,2011-09-07 00:00:00.000000000,2012-10-25,2012-10-25,414 days 00:00:00,0,4,
/organization/anita-margarita,Anita Margarita,http://anitamargarita.com,Consumer Goods|Fitness,20454.0,operating,USA,Homewood,1,2011-05-01 00:00:00.000000000,2014-02-10,2014-02-10,1016 days 00:00:00,0,5,
